timestamp,power,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity
2019/3/25 2:00,13.95249,635.03,585.21,17.72,9.44
2019/3/25 2:15,14.54924,675.58,624.6,18.17,8.86
2019/3/25 2:30,15.10336,700.06,648.38,18.6,8.31
2019/3/25 2:45,15.77115,732.58,679.99,19.03,7.76
2019/3/25 3:00,16.12635,751.48,698.39,19.39,7.3
2019/3/25 3:15,16.46735,775.85,722.09,19.73,6.96
2019/3/25 3:30,16.566811,789.4,735.29,20.03,6.74
2019/3/25 3:45,16.63785,805.32,750.8,20.32,6.65
2019/3/25 4:00,16.694679,812.95,758.23,20.58,6.61
2019/3/25 4:15,16.90781,819.9,765,20.84,6.57
2019/3/25 4:30,16.80835,821.63,766.68,21.09,6.45
2019/3/25 4:45,16.879391,820.18,765.28,21.28,6.29
2019/3/25 5:00,16.79414,816.59,761.81,21.42,6.08
2019/3/25 5:15,16.595221,806.91,752.41,21.54,5.87
2019/3/25 5:30,16.29685,797.37,743.13,21.65,5.7
2019/3/25 5:45,16.09794,778.47,724.74,21.74,5.56
2019/3/25 6:00,15.95585,762.88,709.58,21.83,5.47
2019/3/25 6:15,15.44436,735.07,682.52,21.88,5.41
2019/3/25 6:30,14.90444,713.67,661.7,21.94,5.38
2019/3/25 6:45,14.29349,677.44,626.48,21.95,5.39
2019/3/25 7:00,13.52625,650.67,600.47,21.98,5.42
2019/3/25 7:15,12.44642,606.87,557.95,21.98,5.45
2019/3/25 7:30,11.43763,575.48,527.5,21.98,5.49
2019/3/25 7:45,10.42885,525.57,479.19,21.98,5.51
2019/3/25 8:00,9.121691,490.54,445.33,21.98,5.5
2019/3/25 8:15,8.226571,435.39,392.18,21.92,5.54
2019/3/25 8:30,7.217786,397.12,355.4,21.87,5.66
2019/3/25 8:45,5.967461,338.07,298.87,21.76,5.79
2019/3/25 9:00,4.617678,297.88,260.6,21.65,5.87
2019/3/25 9:15,3.537852,236.95,203.01,21.46,5.97
2019/3/25 9:30,2.543275,196.29,164.98,21.25,6.14
2019/3/25 9:45,1.690781,136.01,109.52,20.82,6.57
2019/3/25 10:00,0.951952,96.97,74.56,20.19,7.22
2019/3/25 10:15,0.412039,42.44,28.38,19.27,7.79
2019/3/25 10:30,0,12.2,6.1,18.61,7.75
2019/3/25 10:45,0,0,0,18.04,7.55
2019/3/25 11:00,0,0,0,17.56,7.61
2019/3/25 11:15,0,0,0,17.05,7.83
2019/3/25 11:30,0,0,0,16.43,8.26
2019/3/25 11:45,0,0,0,15.77,8.8
2019/3/25 12:00,0,0,0,15.15,9.36
2019/3/25 12:15,0,0,0,14.69,9.81
2019/3/25 12:30,0,0,0,14.3,10.23
2019/3/25 12:45,0,0,0,13.91,10.69
2019/3/25 13:00,0,0,0,13.54,11.15
2019/3/25 13:15,0,0,0,13.2,11.63
2019/3/25 13:30,0,0,0,12.85,12.14
2019/3/25 13:45,0,0,0,12.5,12.69
2019/3/25 14:00,0,0,0,12.23,13.15
2019/3/25 14:15,0,0,0,12.04,13.53
2019/3/25 14:30,0,0,0,11.81,13.98
2019/3/25 14:45,0,0,0,11.51,14.62
2019/3/25 15:00,0,0,0,11.13,15.45
2019/3/25 15:15,0,0,0,10.81,16.21
2019/3/25 15:30,0,0,0,10.57,16.76
2019/3/25 15:45,0,0,0,10.34,17.22
2019/3/25 16:00,0,0,0,10.64,16.01
2019/3/25 16:15,0,0,0,10.52,16.01
2019/3/25 16:30,0,0,0,10.27,16.21
2019/3/25 16:45,0,0,0,9.87,16.62
2019/3/25 17:00,0,0,0,9.56,16.91
2019/3/25 17:15,0,0,0,9.41,16.94
2019/3/25 17:30,0,0,0,9.3,16.95
2019/3/25 17:45,0,0,0,9.18,17.03
2019/3/25 18:00,0,0,0,8.98,17.3
2019/3/25 18:15,0,0,0,8.76,17.66
2019/3/25 18:30,0,0,0,8.56,18.02
2019/3/25 18:45,0,0,0,8.4,18.31
2019/3/25 19:00,0,0,0,8.28,18.54
2019/3/25 19:15,0,0,0,8.25,18.64
2019/3/25 19:30,0,0,0,8.17,18.82
2019/3/25 19:45,0,0,0,8.24,18.76
2019/3/25 20:00,0,0,0,8.33,18.68
2019/3/25 20:15,0,0,0,8.49,18.47
2019/3/25 20:30,0,0,0,8.71,18.13
2019/3/25 20:45,0,0,0,8.9,17.85
2019/3/25 21:00,0,0,0,9,17.72
2019/3/25 21:15,0,0,0,9,17.75
2019/3/25 21:30,0,0,0,9.03,17.76
2019/3/25 21:45,0,0,0,8.98,17.89
2019/3/25 22:00,0,0,0,8.94,18.04
2019/3/25 22:15,0,0,0,8.93,18.17
2019/3/25 22:30,0,1.84,0.32,8.99,18.24
2019/3/25 22:45,0.454664,42.72,28.56,9.25,18.35
2019/3/25 23:00,1.122451,78.4,58.32,9.59,18.35
2019/3/25 23:15,1.989154,136.38,109.79,10.01,18.54
2019/3/25 23:30,2.941106,176.46,146.5,10.47,18.85
2019/3/25 23:45,4.077765,237.27,203.19,11.26,18.14
2019/3/26 0:00,5.257049,277.75,241.38,12.05,18.31
2019/3/26 0:15,6.3795,337.74,298.4,13.1,18.38
2019/3/26 0:30,7.530367,376.9,335.83,14.02,16.44
2019/3/26 0:45,8.610193,433.87,390.52,14.72,15.04
2019/3/26 1:00,9.604771,470.42,425.73,15.32,14.71
2019/3/26 1:15,10.40043,522.76,476.25,15.91,13.84
2019/3/26 1:30,11.12505,555.84,508.23,16.4,13.62
2019/3/26 1:45,11.84967,602.46,553.39,16.94,13.41
2019/3/26 2:00,12.57429,631.42,581.49,17.5,13.03
2019/3/26 2:15,12.5885,671.38,620.29,18.14,12.62
2019/3/26 2:30,12.63113,695.55,643.78,18.83,12.18
2019/3/26 2:45,14.00933,727.8,675.14,19.52,11.7
2019/3/26 3:00,13.98091,746.45,693.28,20.23,11.23
2019/3/26 3:15,13.72516,769.88,716.06,20.9,10.81
2019/3/26 3:30,15.0039,782.45,728.3,21.52,10.42
2019/3/26 3:45,15.84219,797.38,742.83,22.08,10.09
2019/3/26 4:00,15.77115,804.97,750.23,22.56,9.84
2019/3/26 4:15,15.5154,812.22,757.31,22.95,9.74
2019/3/26 4:30,12.33275,814.04,759.09,23.29,9.64
2019/3/26 4:45,14.91865,811.93,757.03,23.59,9.48
2019/3/26 5:00,15.40173,807.32,752.54,23.88,9.24
2019/3/26 5:15,13.14262,795.78,741.3,24.14,8.94
2019/3/26 5:30,10.72722,784.75,730.58,24.41,8.63
2019/3/26 5:45,8.823318,762.58,708.62,24.66,8.31
2019/3/26 6:00,14.70553,743.19,690,24.9,7.96
2019/3/26 6:15,12.85846,709.52,657.14,25.11,7.54
2019/3/26 6:30,11.75021,680.74,630.24,25.32,7.14
2019/3/26 6:45,10.13048,636.23,587.5,25.51,6.77
2019/3/26 7:00,3.679934,598.96,550.64,25.7,6.42
2019/3/26 7:15,7.970823,545.62,492.2,25.83,6.15
2019/3/26 7:30,9.277981,501.06,438.22,25.92,5.99
2019/3/26 7:45,9.164315,456.29,397.14,25.97,5.94
2019/3/26 8:00,7.743491,423.44,357.77,25.97,5.97
2019/3/26 8:15,4.702928,370.25,280.31,25.9,6.06
2019/3/26 8:30,5.81117,346.24,292.6,25.88,6.1
2019/3/26 8:45,4.631886,290.49,245.63,25.82,6.05
2019/3/26 9:00,2.074403,266.19,230.87,25.82,5.87
2019/3/26 9:15,1.619739,204.08,160.83,25.57,5.83
2019/3/26 9:30,1.392408,180.23,149.57,25.27,5.97
2019/3/26 9:45,1.079826,126.62,99.9,24.7,6.4
2019/3/26 10:00,0.440455,92.7,71.05,23.98,7.01
2019/3/26 10:15,0.284165,41.67,27.77,22.91,7.73
2019/3/26 10:30,0,12.97,6.56,21.86,8.21
2019/3/26 10:45,0,0,0,20.97,8.42
2019/3/26 11:00,0,0,0,20.26,8.83
2019/3/26 11:15,0,0,0,19.66,9.37
2019/3/26 11:30,0,0,0,19.13,9.98
2019/3/26 11:45,0,0,0,18.65,10.59
2019/3/26 12:00,0,0,0,18.25,11.1
2019/3/26 12:15,0,0,0,17.99,11.47
2019/3/26 12:30,0,0,0,17.96,11.58
2019/3/26 12:45,0,0,0,18.13,11.43
2019/3/26 13:00,0,0,0,18.22,11.31
2019/3/26 13:15,0,0,0,17.83,11.73
2019/3/26 13:30,0,0,0,17.01,12.72
2019/3/26 13:45,0,0,0,16.33,13.74
2019/3/26 14:00,0,0,0,15.86,14.67
2019/3/26 14:15,0,0,0,15.64,15.44
2019/3/26 14:30,0,0,0,15.56,16.01
2019/3/26 14:45,0,0,0,15.48,16.51
2019/3/26 15:00,0,0,0,15.37,16.97
2019/3/26 15:15,0,0,0,15.24,17.42
2019/3/26 15:30,0,0,0,15.07,17.85
2019/3/26 15:45,0,0,0,14.9,18.17
2019/3/26 16:00,0,0,0,13.69,15.02
2019/3/26 16:15,0,0,0,13.57,15.17
2019/3/26 16:30,0,0,0,13.47,15.32
2019/3/26 16:45,0,0,0,13.35,15.47
2019/3/26 17:00,0,0,0,13.17,15.74
2019/3/26 17:15,0,0,0,12.97,16.06
2019/3/26 17:30,0,0,0,12.81,16.3
2019/3/26 17:45,0,0,0,12.73,16.41
2019/3/26 18:00,0,0,0,12.62,16.57
2019/3/26 18:15,0,0,0,12.44,16.91
2019/3/26 18:30,0,0,0,12.16,17.45
2019/3/26 18:45,0,0,0,11.89,18.03
2019/3/26 19:00,0,0,0,11.71,18.53
2019/3/26 19:15,0,0,0,11.65,18.83
2019/3/26 19:30,0,0,0,11.63,19.07
2019/3/26 19:45,0,0,0,11.64,19.28
2019/3/26 20:00,0,0,0,11.63,19.56
2019/3/26 20:15,0,0,0,11.56,19.97
2019/3/26 20:30,0,0,0,11.44,20.49
2019/3/26 20:45,0,0,0,11.25,21.14
2019/3/26 21:00,0,0,0,11.07,21.77
2019/3/26 21:15,0,0,0,10.9,22.37
2019/3/26 21:30,0,0,0,10.74,22.93
2019/3/26 21:45,0,0,0,10.6,23.44
2019/3/26 22:00,0,0,0,10.43,23.93
2019/3/26 22:15,0,0,0,10.25,24.42
2019/3/26 22:30,0,3.48,1,10.13,24.89
2019/3/26 22:45,0.198915,38.68,23.35,10.3,25.29
2019/3/26 23:00,0.554121,76.14,56.09,10.75,25.35
2019/3/26 23:15,0.994577,133.55,107.03,11.59,24.93
2019/3/26 23:30,1.491865,172.06,141.64,12.56,24.05
2019/3/26 23:45,1.946529,233.24,199.08,13.6,22.96
2019/3/27 0:00,2.529067,272.83,236.33,14.63,22.19
2019/3/27 0:15,3.623101,331.1,291.72,15.6,20.46
2019/3/27 0:30,4.347722,369.15,328.07,16.34,19.6
2019/3/27 0:45,5.967461,424.58,381.25,16.95,18.93
2019/3/27 1:00,6.905205,459.45,413.33,17.53,18.45
2019/3/27 1:15,5.186008,511.23,464.77,18.17,17.87
2019/3/27 1:30,7.999239,543.29,495.78,18.77,17.41
2019/3/27 1:45,8.468111,587.87,538.99,19.46,16.93
2019/3/27 2:00,10.8693,613.45,563.93,20.2,16.46
2019/3/27 2:15,9.761061,647.16,596.88,20.99,15.94
2019/3/27 2:30,10.96876,664.15,613.69,21.54,15.58
2019/3/27 2:45,11.0398,690.35,639.39,21.85,15.34
2019/3/27 3:00,9.022233,707.09,655.75,22.09,15.12
2019/3/27 3:15,11.77863,733.1,680.93,22.37,14.86
2019/3/27 3:30,14.08037,751.84,698.92,22.63,14.5
2019/3/27 3:45,12.2333,773.66,719.87,22.87,14.18
2019/3/27 4:00,8.411279,784.76,730.54,23.08,13.96
2019/3/27 4:15,8.326029,789.55,735.27,23.24,13.89
2019/3/27 4:30,10.40043,772.61,702.4,23.28,14.06
2019/3/27 4:45,13.85303,759.26,698.72,23.2,14.53
2019/3/27 5:00,13.17104,724.23,647.37,22.97,15.2
2019/3/27 5:15,9.420063,736.14,681.95,22.73,15.76
2019/3/27 5:30,8.098697,722.26,667.03,22.51,16.14
2019/3/27 5:45,8.368653,698.37,644.01,22.38,16.27
2019/3/27 6:00,8.738068,695.2,643.99,22.36,16.04
2019/3/27 6:15,6.905205,652.01,591.25,22.3,15.65
2019/3/27 6:30,5.981669,622.5,562.2,22.25,15.15
2019/3/27 6:45,4.177223,577.08,518.52,22.22,14.68
2019/3/27 7:00,4.333513,554.61,494.56,22.2,14.27
2019/3/27 7:15,3.850433,510.07,443.88,22.05,14.07
2019/3/27 7:30,2.955314,475.28,382.56,21.77,14.21
2019/3/27 7:45,2.713774,463.55,416.64,21.49,14.6
2019/3/27 8:00,3.026355,434.72,390.27,21.28,15.06
2019/3/27 8:15,3.040563,377.59,335.34,21.08,15.48
2019/3/27 8:30,2.34436,328.72,289.99,20.88,15.86
2019/3/27 8:45,2.060195,250.8,212.5,20.59,16.33
2019/3/27 9:00,1.989154,202.6,171.15,20.3,16.79
2019/3/27 9:15,1.363991,145.63,121.02,19.91,17.19
2019/3/27 9:30,1.094035,111.91,91.48,19.55,17.41
2019/3/27 9:45,0.539913,72.57,57.8,19.13,17.72
2019/3/27 10:00,0.326789,49.58,37.54,18.71,18.27
2019/3/27 10:15,0,21.08,13.86,18.11,19.3
2019/3/27 10:30,0,6.65,3.32,17.36,20.84
2019/3/27 10:45,0,0,0,16.37,22.99
2019/3/27 11:00,0,0,0,15.16,25.11
2019/3/27 11:15,0,0,0,14.64,24.91
2019/3/27 11:30,0,0,0,14.12,24.81
2019/3/27 11:45,0,0,0,13.33,26.06
2019/3/27 12:00,0,0,0,12.61,27
2019/3/27 12:15,0,0,0,12.06,27.48
2019/3/27 12:30,0,0,0,11.55,28.17
2019/3/27 12:45,0,0,0,11.02,28.79
2019/3/27 13:00,0,0,0,10.49,28.82
2019/3/27 13:15,0,0,0,10,28.68
2019/3/27 13:30,0,0,0,9.57,28.73
2019/3/27 13:45,0,0,0,9.14,28.98
2019/3/27 14:00,0,0,0,8.74,29.36
2019/3/27 14:15,0,0,0,8.37,29.86
2019/3/27 14:30,0,0,0,8.02,30.47
2019/3/27 14:45,0,0,0,7.68,31.21
2019/3/27 15:00,0,0,0,7.35,32.04
2019/3/27 15:15,0,0,0,7.04,32.87
2019/3/27 15:30,0,0,0,6.74,33.7
2019/3/27 15:45,0,0,0,6.43,34.53
2019/3/27 16:00,0,0,0,8.12,31.08
2019/3/27 16:15,0,0,0,7.72,31.44
2019/3/27 16:30,0,0,0,7.36,31.87
2019/3/27 16:45,0,0,0,7.01,32.43
2019/3/27 17:00,0,0,0,6.69,33.07
2019/3/27 17:15,0,0,0,6.37,33.81
2019/3/27 17:30,0,0,0,6.05,34.8
2019/3/27 17:45,0,0,0,5.77,35.79
2019/3/27 18:00,0,0,0,5.52,36.83
2019/3/27 18:15,0,0,0,5.26,37.96
2019/3/27 18:30,0,0,0,5.01,39.16
2019/3/27 18:45,0,0,0,4.73,40.44
2019/3/27 19:00,0,0,0,4.48,41.66
2019/3/27 19:15,0,0,0,4.23,42.74
2019/3/27 19:30,0,0,0,4.01,43.63
2019/3/27 19:45,0,0,0,3.84,44.29
2019/3/27 20:00,0,0,0,3.66,44.93
2019/3/27 20:15,0,0,0,3.51,45.59
2019/3/27 20:30,0,0,0,3.33,46.43
2019/3/27 20:45,0,0,0,3.24,46.99
2019/3/27 21:00,0,0,0,3.19,47.43
2019/3/27 21:15,0,0,0,3.12,48
2019/3/27 21:30,0,0,0,2.99,48.76
2019/3/27 21:45,0,0,0,2.93,49.33
2019/3/27 22:00,0,0,0,2.79,50.15
2019/3/27 22:15,0,0,0,2.8,50.45
2019/3/27 22:30,0,2.05,0.29,2.81,50.61
2019/3/27 22:45,0.284165,14.77,4.95,3.01,50.2
2019/3/27 23:00,0.738828,27.05,8.77,3.33,49.24
2019/3/27 23:15,1.094035,45.07,3.14,3.83,47.48
2019/3/27 23:30,1.619739,72.7,26.8,4.24,46.23
2019/3/27 23:45,1.960737,130.81,106.53,4.68,44.84
2019/3/28 0:00,3.850433,169.86,146.23,4.99,43.97
2019/3/28 0:15,2.642733,208.03,183.32,5.23,43.19
2019/3/28 0:30,2.088611,230.81,205.16,5.43,41.46
2019/3/28 0:45,2.287527,273.79,245.88,5.7,40.39
2019/3/28 1:00,2.514858,319.97,288.59,5.98,37.81
2019/3/28 1:15,5.072342,392.99,357.1,6.26,36.14
2019/3/28 1:30,8.297612,456.83,409.95,6.54,35.03
2019/3/28 1:45,10.58514,532.56,488.36,6.87,33.95
2019/3/28 2:00,11.45184,561.24,516.04,7.19,32.39
2019/3/28 2:15,6.29425,564.01,520.27,7.47,31.16
2019/3/28 2:30,8.198154,529.12,486.38,7.76,30.49
2019/3/28 2:45,7.175161,470.51,398.76,8.01,29.55
2019/3/28 3:00,6.720498,420.65,343.7,8.2,28.68
2019/3/28 3:15,4.035141,404.94,359.59,8.45,28.3
2019/3/28 3:30,6.308459,358.73,310.24,8.68,28.03
2019/3/28 3:45,4.418763,335.01,293.62,8.94,27.66
2019/3/28 4:00,3.097396,324.27,268.92,9.2,27.25
2019/3/28 4:15,2.955314,319.64,222.29,9.45,26.81
2019/3/28 4:30,4.177223,317.87,215.39,9.71,26.33
2019/3/28 4:45,3.964099,301.01,133.23,9.89,25.96
2019/3/28 5:00,5.129175,282.65,98.9,10.04,25.69
2019/3/28 5:15,4.631886,248.96,33.07,10.1,25.57
2019/3/28 5:30,6.919413,234.3,88.86,10.15,25.52
2019/3/28 5:45,8.681235,172.86,20.86,9.99,26.33
2019/3/28 6:00,8.567569,204.64,75.4,9.94,27.78
2019/3/28 6:15,7.487743,245.44,116.38,9.94,28.99
2019/3/28 6:30,5.342299,250.55,136.36,10.13,29.02
2019/3/28 6:45,5.89642,234.33,129.67,10.3,28.76
2019/3/28 7:00,4.802385,235.19,144.67,10.49,28.14
2019/3/28 7:15,5.157591,235.13,141.05,10.67,27.66
2019/3/28 7:30,3.694143,240.78,114.87,10.77,27.31
2019/3/28 7:45,9.434272,270.71,127.62,10.87,26.99
2019/3/28 8:00,8.169738,319.96,237.74,10.98,26.63
2019/3/28 8:15,7.459326,318.1,285.52,11.04,26.29
2019/3/28 8:30,6.308459,279.49,249.2,11.06,26.03
2019/3/28 8:45,4.461388,216.99,191.06,11.05,25.83
2019/3/28 9:00,4.177223,175.39,152.81,11.05,25.62
2019/3/28 9:15,3.083188,137.91,116.4,11.01,25.47
2019/3/28 9:30,2.188069,126.3,99.86,10.96,25.35
2019/3/28 9:45,1.562907,109.2,87.54,10.85,25.3
2019/3/28 10:00,0.895119,91.14,69.82,10.73,25.27
2019/3/28 10:15,0.412039,45.73,30.64,10.46,25.82
2019/3/28 10:30,0,16.73,8.81,10.01,27.03
2019/3/28 10:45,0,0,0,9.64,27.5
2019/3/28 11:00,0,0,0,9.29,28.5
2019/3/28 11:15,0,0,0,8.91,29.94
2019/3/28 11:30,0,0,0,8.52,31.64
2019/3/28 11:45,0,0,0,8.15,33.25
2019/3/28 12:00,0,0,0,7.84,34.56
2019/3/28 12:15,0,0,0,7.55,35.59
2019/3/28 12:30,0,0,0,7.27,36.41
2019/3/28 12:45,0,0,0,6.99,37.1
2019/3/28 13:00,0,0,0,6.71,37.69
2019/3/28 13:15,0,0,0,6.45,38.2
2019/3/28 13:30,0,0,0,6.22,38.63
2019/3/28 13:45,0,0,0,6,39.06
2019/3/28 14:00,0,0,0,5.81,39.56
2019/3/28 14:15,0,0,0,5.46,40.76
2019/3/28 14:30,0,0,0,4.99,41.37
2019/3/28 14:45,0,0,0,4.54,40.58
2019/3/28 15:00,0,0,0,4.07,39.82
2019/3/28 15:15,0,0,0,3.66,39.47
2019/3/28 15:30,0,0,0,3.34,39.52
2019/3/28 15:45,0,0,0,3.04,40.04
2019/3/28 16:00,0,0,0,4.45,34.7
2019/3/28 16:15,0,0,0,4.33,35.3
2019/3/28 16:30,0,0,0,4.19,35.97
2019/3/28 16:45,0,0,0,4,36.79
2019/3/28 17:00,0,0,0,3.82,37.52
2019/3/28 17:15,0,0,0,3.67,38.08
2019/3/28 17:30,0,0,0,3.51,38.61
2019/3/28 17:45,0,0,0,3.32,39.12
2019/3/28 18:00,0,0,0,3.17,39.47
2019/3/28 18:15,0,0,0,3.02,39.77
2019/3/28 18:30,0,0,0,2.9,39.95
2019/3/28 18:45,0,0,0,2.8,40.1
2019/3/28 19:00,0,0,0,2.65,40.39
2019/3/28 19:15,0,0,0,2.46,40.83
2019/3/28 19:30,0,0,0,2.25,41.37
2019/3/28 19:45,0,0,0,2.09,41.73
2019/3/28 20:00,0,0,0,1.92,42.08
2019/3/28 20:15,0,0,0,1.79,42.32
2019/3/28 20:30,0,0,0,1.67,42.52
2019/3/28 20:45,0,0,0,1.57,42.65
2019/3/28 21:00,0,0,0,1.5,42.67
2019/3/28 21:15,0,0,0,1.46,42.6
2019/3/28 21:30,0,0,0,1.4,42.58
2019/3/28 21:45,0,0,0,1.35,42.61
2019/3/28 22:00,0,0,0,1.32,42.62
2019/3/28 22:15,0,0,0,1.29,42.69
2019/3/28 22:30,0,8.96,3.89,1.3,42.76
2019/3/28 22:45,0.497288,53.04,36.54,1.54,42.49
2019/3/28 23:00,1.179284,88.5,66.7,1.99,41.71
2019/3/28 23:15,1.989154,145.46,117.69,2.62,40.26
2019/3/28 23:30,2.969522,184.63,153.74,3.36,39.17
2019/3/28 23:45,4.091973,243.96,209.19,4.11,36.72
2019/3/29 0:00,5.157591,283.42,246.47,4.61,34.97
2019/3/29 0:15,6.336875,341.92,302.14,5.14,33.71
2019/3/29 0:30,7.445118,380.14,338.71,5.71,32.69
2019/3/29 0:45,8.48232,435.97,392.34,6.21,30.52
2019/3/29 1:00,9.44848,472.25,427.31,6.71,29.72
2019/3/29 1:15,10.28677,525.31,478.59,7.28,28.96
2019/3/29 1:30,11.33818,559.12,511.33,7.87,28.27
2019/3/29 1:45,12.13384,606.28,557.08,8.52,27.63
2019/3/29 2:00,13.22787,635.39,585.33,9.22,27.12
2019/3/29 2:15,14.15141,675.56,624.36,9.92,26.64
2019/3/29 2:30,14.73394,699.94,648.09,10.68,26.02
2019/3/29 2:45,15.04653,732.78,680.04,11.54,25.24
2019/3/29 3:00,15.3449,751.78,698.55,12.5,24.25
2019/3/29 3:15,15.88481,774.72,720.87,13.53,22.86
2019/3/29 3:30,16.410521,785.65,731.54,14.51,21.11
2019/3/29 3:45,11.18188,792.04,738.04,15.33,19.61
2019/3/29 4:00,6.336875,771.61,719.26,15.83,18.55
2019/3/29 4:15,4.51822,722.58,673.76,16.07,18.1
2019/3/29 4:30,8.865942,662,617.29,16.34,17.43
2019/3/29 4:45,5.626463,635.51,590.56,16.7,15.94
2019/3/29 5:00,16.75152,661.1,616.37,16.84,14.69
2019/3/29 5:15,11.86388,699.92,652.22,16.87,14.05
2019/3/29 5:30,16.76572,712.65,663.76,16.88,13.67
2019/3/29 5:45,4.674511,684.15,636.5,16.88,13.41
2019/3/29 6:00,12.00596,651.76,605.79,16.82,13.2
2019/3/29 6:15,16.25423,624.84,579.74,16.71,13.06
2019/3/29 6:30,13.441,623.09,577.28,16.64,12.95
2019/3/29 6:45,13.04316,619.11,572.12,16.53,12.69
2019/3/29 7:00,3.424186,621.35,573.06,16.43,12.27
2019/3/29 7:15,11.49447,597.95,549.56,16.28,11.71
2019/3/29 7:30,12.20488,576.03,528.03,16.15,10.94
2019/3/29 7:45,10.8693,532.25,485.63,15.96,10.14
2019/3/29 8:00,9.263773,500.23,454.74,15.82,9.5
2019/3/29 8:15,4.290889,448.09,404.51,15.65,9.2
2019/3/29 8:30,5.924836,410.63,368.5,15.5,9.13
2019/3/29 8:45,5.612255,351.38,311.7,15.3,9.28
2019/3/29 9:00,4.347722,310.43,272.61,15.11,9.76
2019/3/29 9:15,3.466811,248.12,213.53,14.82,10.65
2019/3/29 9:30,2.372776,206.77,174.71,14.44,11.73
2019/3/29 9:45,1.53449,146.04,118.55,13.88,12.74
2019/3/29 10:00,0.838286,106.86,83.2,13.36,13.55
2019/3/29 10:15,0.369414,51.7,35.72,12.83,14.38
2019/3/29 10:30,0,19.93,11.22,12.28,15.31
2019/3/29 10:45,0,0,0,11.68,16.4
2019/3/29 11:00,0,0,0,11.17,17.6
2019/3/29 11:15,0,0,0,10.75,18.61
2019/3/29 11:30,0,0,0,10.39,19.2
2019/3/29 11:45,0,0,0,10.04,19.42
2019/3/29 12:00,0,0,0,9.71,19.4
2019/3/29 12:15,0,0,0,9.38,19.31
2019/3/29 12:30,0,0,0,9.07,19.35
2019/3/29 12:45,0,0,0,8.73,19.68
2019/3/29 13:00,0,0,0,8.39,20.18
2019/3/29 13:15,0,0,0,8.05,20.77
2019/3/29 13:30,0,0,0,7.72,21.36
2019/3/29 13:45,0,0,0,7.4,21.95
2019/3/29 14:00,0,0,0,7.08,22.54
2019/3/29 14:15,0,0,0,6.81,23.02
2019/3/29 14:30,0,0,0,6.57,23.34
2019/3/29 14:45,0,0,0,6.36,23.61
2019/3/29 15:00,0,0,0,6.17,23.9
2019/3/29 15:15,0,0,0,5.96,24.2
2019/3/29 15:30,0,0,0,5.76,24.51
2019/3/29 15:45,0,0,0,5.54,24.81
2019/3/29 16:00,0,0,0,5.29,23.42
2019/3/29 16:15,0,0,0,4.96,23.9
2019/3/29 16:30,0,0,0,4.67,24.31
2019/3/29 16:45,0,0,0,4.41,24.59
2019/3/29 17:00,0,0,0,4.21,24.7
2019/3/29 17:15,0,0,0,4.01,24.75
2019/3/29 17:30,0,0,0,3.81,24.8
2019/3/29 17:45,0,0,0,3.61,24.9
2019/3/29 18:00,0,0,0,3.43,25.04
2019/3/29 18:15,0,0,0,3.25,25.26
2019/3/29 18:30,0,0,0,3.03,25.61
2019/3/29 18:45,0,0,0,2.83,26.01
2019/3/29 19:00,0,0,0,2.66,26.36
2019/3/29 19:15,0,0,0,2.55,26.59
2019/3/29 19:30,0,0,0,2.5,26.66
2019/3/29 19:45,0,0,0,2.49,26.57
2019/3/29 20:00,0,0,0,2.51,26.37
2019/3/29 20:15,0,0,0,2.54,26.1
2019/3/29 20:30,0,0,0,2.49,25.98
2019/3/29 20:45,0,0,0,2.37,26.04
2019/3/29 21:00,0,0,0,2.22,26.19
2019/3/29 21:15,0,0,0,2.04,26.4
2019/3/29 21:30,0,0,0,1.86,26.63
2019/3/29 21:45,0,0,0,1.68,26.85
2019/3/29 22:00,0,0,0,1.52,27
2019/3/29 22:15,0,0,0,1.35,27.13
2019/3/29 22:30,0.312581,12.92,6.56,1.28,27.08
2019/3/29 22:45,0.951952,61.01,43.57,1.65,26.35
2019/3/29 23:00,1.77603,98.41,75.8,2.28,25.25
2019/3/29 23:15,2.671149,157.78,129.31,3.22,23.67
2019/3/29 23:30,3.750975,198.42,166.85,4.1,21.88
2019/3/29 23:45,4.944468,259.81,224.39,4.77,20.58
2019/3/30 0:00,6.052711,300.6,263,5.23,19.41
2019/3/30 0:15,7.459326,360.92,320.5,5.63,18.43
2019/3/30 0:30,8.681235,400.27,358.18,5.88,17.61
2019/3/30 0:45,9.803686,457.46,413.17,6.11,16.95
2019/3/30 1:00,10.89772,494.05,448.44,6.33,16.49
2019/3/30 1:15,11.84967,546.24,498.86,6.65,16
2019/3/30 1:30,12.77321,579.27,530.83,7,15.43
2019/3/30 1:45,13.6257,625.9,576.05,7.33,14.97
2019/3/30 2:00,14.33611,654.76,604.05,7.55,14.72
2019/3/30 2:15,15.28807,694.64,642.8,7.76,14.47
2019/3/30 2:30,15.88481,718.86,666.35,7.98,14.21
2019/3/30 2:45,16.339479,751.34,697.95,8.24,13.94
2019/3/30 3:00,16.73731,770.27,716.38,8.5,13.71
2019/3/30 3:15,16.822559,794.59,740.06,8.77,13.49
2019/3/30 3:30,17.007259,808,753.13,9.02,13.31
2019/3/30 3:45,17.163561,823.75,768.49,9.28,13.14
2019/3/30 4:00,17.2346,831.32,775.87,9.52,12.97
